period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2016-01-01,2016-01-31,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,228539.0,-0.0400871404880884,0.0728937861381779,253729.0,0.1068578543647957,0.0947165552581958,125.0,-0.0234356975679864,0.0701110138673826,135.0,0.0692118583490155,0.0736083801215383,339990.0,-0.3015594029296503,0.1028719217367726,263676.0,-0.0452637151695809,0.0615395978299977,495361.0,0.4769821318058076,-0.0260799607357211,1595550.0,-0.0068535288084222,-0.0762918516245884,4.692919612579763,1.3925750296898425,-0.9102455005405128,66.0,6.0,-10.0,0.9721986900215714,-0.0017553101112687,0.0046179609163345,0.1846378225735751,-0.0067235324946927,0.0185844160850881,0.1071112167701663,0.0156304964831946,0.0134813205968575,0.3468845862453021,0.089311314550838,0.02628147791705,,,2022-01-09 14:33:38
2019-10-01,2019-10-31,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,,,,303581.09781654,0.0005686251241239,0.0284205199563016,158.6744138675,0.0153898370865392,0.0448048455750835,162.498191941588,-0.0016336407722719,0.0240642126353605,,,,443155.75099539297,0.0012638131193394,0.0438483124373951,,,,,,,,,,44.3155998453895,-1.0,0.0,0.9832127179736008,0.0004860652546689,0.000398286800252,,,,0.1470722746136,-0.0391897471350309,-0.0086336265744429,,,,,,2022-01-09 00:00:00
2014-02-01,2014-02-28,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,201993.619036741,0.0127219062098444,0.1247566693902744,200685.898090602,-0.0050955632701061,0.1050186997371473,128.194399322774,0.0137650414399739,0.1180192754617168,129.167308404345,-0.0010378852582743,0.0938381303522999,35639.8705658069,0.0147353164599326,0.0081488378828571,,,,45433.515299263,-0.0036544122869964,0.0003275353605989,,,,4.07874826753221,0.1125628770961997,0.0266117122414701,50.933765787290895,1.0,-3.0,,,,0.22162437057411,-0.000368965151632,-0.0282887146747239,,,,0.348243494297865,-0.008053787232951,-0.037278042632301,,,2022-01-09 00:00:00
2012-12-01,2012-12-31,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,199735.860917354,0.0110040806698687,,208989.88732226,0.0150360097021484,,102.532774326532,0.0127948900812797,,106.653965951471,0.0100191310187467,,,,,237046.2538203,0.0579260460140795,,419688.17059678707,0.0349847414925024,,,,,4.50503008662776,0.0968833613072694,,,,,,,,0.226952145308171,0.01021210339927,,0.060834603618092,0.0098075758076663,,0.347573214260103,0.0260106281560379,,,,2022-01-09 00:00:00
2020-01-01,2020-01-31,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,296417.0,-0.0247134478591556,0.0600418374653766,319157.0,0.1013192870311416,0.036717930500751,151.0,-0.008993483440406,0.0499540618110065,160.0,0.0617619827224065,0.036879686149098,292130.0,-0.2720095124698633,0.1286154117112241,252214.0,0.0283396225543544,0.0801066242684833,401175.0,0.6064165592179948,-0.0075173036340258,979950.0,-0.0120929332743445,-0.1178973709418116,3.3544989975589248,0.8825626759105254,-0.9374497423026286,57.0,6.0,-2.0,0.9778387493439836,-0.0019959967629477,0.0029274908868491,0.1927082869314614,-0.0090822474657064,0.0129058186763154,0.1327156161982619,0.0296997103285634,-0.011393132549594,0.390643164518083,0.1174628409035897,0.0284461644684319,,,2022-01-09 14:33:38
2020-06-01,2020-06-30,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,247030.644756232,0.0036268747274013,-0.0179630249713679,286850.221345402,0.0287096589581026,0.0831904117566131,,,,248.113482401854,0.032202560005299,0.0834386096840262,,,,46610.155736354,0.2538364714751155,-0.0406127761077952,,,,171067.954347808,-0.0011863317281191,-0.0622892733858005,3.9324487380916695,-1.22335971207074,0.6534124288874099,51.0002645708369,2.0,8.0,,,,0.1630130095542189,0.004772148028928,-0.012954267361706,0.114125753430752,-0.000795894043285,-0.018662900652894,0.4009957230518029,0.0593897867944729,0.0481859169807119,,,2022-01-09 00:00:00
2021-08-01,2021-08-31,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,330327.0,-0.0199534883276782,0.1449160950210546,323644.0,-0.0164444502686483,0.0953414479250092,203.0,-0.0165016802174541,0.1695389755785758,203.0,-0.0045637066103164,0.1258016116798803,65998.0,0.0022805772307128,0.0346167599190045,65830.0,0.0630458203824801,0.0570598783891782,70244.0,-0.0968937219950248,-0.0054430329558646,86326.0,-0.007712698436071,-0.1795382289219993,1.3079979614122053,-0.0131727818942983,-0.3414105308797579,16.0,2.0,-13.0,1.013686724271267,-0.0051033664182409,0.0191670623558826,0.5074865014077488,-0.0364171539859073,0.1869525499827609,0.1217272055043206,0.0107777218737539,0.0110989174338414,0.5090363124422379,-0.0292860727689351,0.0341257677232042,,,2022-01-09 14:33:38
2018-07-01,2018-07-31,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,286832.0,-0.0183353208556483,0.0523218348979253,290973.0,-0.028089029864917,0.0548486083737351,154.0,-0.0084003947625874,0.0529164571625959,157.0,-0.00932409573902,0.0582249405424528,621930.0,-0.0704762615544981,0.05518642852675,539276.0,-0.0349533004445535,0.0665730313396697,716557.0,-0.0811058975748455,0.0466998237586295,1661670.0,0.0137764851889079,-0.02466996902407,2.6717919034595807,0.2220467823844982,-0.2187563897753048,32.0,1.0,-4.0,0.9877545339937897,-0.0018657723558119,0.0009589544480906,0.2791187412920956,-0.0175340517074872,0.0052432524113456,0.1610622890467094,0.0102837917308769,0.0250021712575778,0.3751289020378848,-0.0385977982026544,0.0047590595840907,,,2022-01-09 14:33:38
2018-10-01,2018-10-31,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,250645.550206991,-0.0088259228291639,0.0168944329875491,263532.55535565,0.000434703797812,0.0477965048338855,155.684885873758,-0.0062584880496359,0.020990438526923,161.817422926565,-0.0030913728420515,0.0456240256355484,46915.3132420961,0.0158501452642079,-0.0026786165026099,,,,57211.5915339241,-0.0165039473605088,0.0416723062521657,,,,2.62611181760389,0.0288706492231898,0.1944269290201496,36.3551527744023,4.0,2.0,,,,0.2515496248529329,-0.0067711394967,-0.005135491528454,,,,0.3653538357553329,-0.042030077916648,-0.081143830128283,,,2022-01-09 00:00:00
2020-07-01,2020-07-31,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,334864.0,0.0461218843785646,0.0832631611717751,346346.0,0.0044963856626987,0.1285683425775503,163.0,0.0275435355082007,0.0579619945736986,171.0,0.0143527124207114,0.1088514183778226,564071.0,0.181959037130615,0.1193033777546657,481297.0,0.0358532260850081,0.1308179529036328,577608.0,0.051781136869786,0.0383920103219563,892377.0,-0.0428094775008079,-0.3308285889747364,1.5820292372453295,-0.3714938180025868,-1.064184632295612,35.0,-4.0,-1.0,0.9915392999210974,0.0035528734760852,0.005225084419261,0.3110985063663828,0.033450608976976,0.0530771929995573,0.1208041227449356,-0.0033286425534454,-0.0543363953703323,0.4804808025167351,0.0068853806769142,0.1211645516713322,,,2022-01-09 14:33:38
2012-05-01,2012-05-31,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,186130.0,0.0457046224486306,0.0780908989703463,201243.0,0.0104608997583002,0.0135403346628228,102.0,0.0338942849006471,0.0630981024740062,109.0,0.0087506019695124,-0.0014052253151539,462529.0,0.1477598216602207,0.166438464823436,334283.0,0.0875718740958717,0.220250621215009,606025.0,0.0027531054645335,0.0022009346538329,2152388.0,0.0034319620986158,-0.1701415188888976,4.653513793336716,-0.6693345544106623,-1.887405663034606,72.0,-8.0,-17.0,0.9686638453860232,0.0033417414617923,0.009519818322311,0.1990191699959984,0.0107015529674594,0.0314487589233443,0.0585907439118553,0.0026431647831589,-0.0180036751312653,0.3077416534147247,-0.0174964214188519,0.0632813749371566,,,2022-01-09 14:33:38
2018-06-01,2018-06-30,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,,,,292298.582326729,-0.0029121138931409,0.0648443787583992,151.228604063895,0.0034510115313002,0.0571448780693242,156.811097649984,0.0059346472992785,0.0623402391394247,,,,447564.070178191,-0.003139464733859,0.0267938887857126,,,,,,,,,,39.8879327643114,-1.0,-5.0,0.9841679388172208,-0.0001857630954029,0.0013581649200099,,,,0.140663011116337,0.0029796929922429,0.022540905393331,,,,,,2022-01-09 00:00:00
2014-10-01,2014-10-31,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,225708.0,0.0285539873038898,0.0723916806721356,240048.0,-0.0076205533225857,0.1021787126333368,104.0,0.0189111295433441,0.0729374008525054,110.0,0.0072909054177823,0.0702368716784038,8665.0,0.03848378743341,0.0081842375280061,6522.0,0.0412556639946437,0.0014087121393129,12437.0,-0.0131443143131346,0.0310177170954979,50253.0,-0.0164540705229164,0.0274088546574069,5.799585869072278,-0.3239470726598492,0.1085203980251625,66.0,1.0,0.0,0.9534477498952212,-0.0028895188095775,-0.0018957296914803,0.2024586958921819,-0.0023725036390741,-0.0204828027676432,0.0792668904171073,0.0062406907854708,0.0223025983054891,0.2365713320551509,-0.0071892865226969,-0.0108757089546065,,,2022-01-09 14:33:38
2013-11-01,2013-11-30,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,197061.0,-0.0004449325204988,0.0961298836798774,182653.0,-0.054734449480593,0.1054963779664788,126.0,-0.0058958008986084,0.0979861662233998,119.0,-0.0563250315381853,0.0954417328048442,31911.0,-0.130965389141777,0.0096354446064192,25165.0,-0.1347186995787,0.1822829074850438,34347.0,-0.2530794084555121,0.0970664719401062,135090.0,-0.0476901267333468,0.0083843562613632,4.2332390520321646,0.3701779250553705,-0.0052521203913444,52.0,2.0,-10.0,0.9791640934867976,-0.001125759596524,0.0057539350934286,0.218766702074774,-0.0085524049700954,0.0127270806412919,0.075774011622939,-0.0108608611681713,0.023712347759562,0.2876742373787485,-0.0405086727765167,-0.0135206860668521,,,2022-01-09 14:33:38
2021-07-01,2021-07-31,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,384483.0,-0.0037591394785683,0.1921013249734089,378072.0,-0.0096174004312309,0.1294140134883878,207.0,0.0022453179690979,0.2397667574598951,205.0,0.0017553128697409,0.1466057728026883,676189.0,-0.070541539752449,-0.0463038651915989,638112.0,-0.0559423822732955,0.0372887862543529,788179.0,-0.0190679353543314,0.0411676661278845,944616.0,0.1101746149811335,-0.220676098730279,1.3969702801510433,0.2274012519285377,-0.3125694304258053,15.0,0.0,-20.0,1.0229566524284832,-0.0026291963657198,0.0323844066490613,0.5570230515087816,-0.007475553587476,0.2563494942287417,0.1158624072702631,0.0229808712724733,-0.0046440104423185,0.5253899238009679,-0.0484438052147931,0.0538355336127731,,,2022-01-09 14:33:38
